variant,pid,seed,prompt,subset,n_frames,flow_total,flow_global,flow_residual,residual_frac,flow_total_p95,residual_autocorr,zoom_abs,dynamic_degree_score,dynamic_degree,subject_consistency,background_consistency,temporal_flicker,warp_error,sharpness,colorfulness,clip_t,vqascore,vqa_yes,vqa_min_q,iqa_musiq,iqa_clipiqa,iqa_maniqa,iqa_topiq_nr
S-bi-rcm,P23,6.0,"an astronaut riding a horse on the moon, with the Earth visible in the sky",rare,81.0,1.7762884862720967,1.1334628649055958,1.0993208300322295,0.6188860760187108,2.6736408710479735,-0.4764723454079515,0.0020754329911142123,9.113223600387574,0.0,0.9531347155570984,0.9755340814590454,0.9749689102172852,0.014017580088693648,661.3549825729026,101.5697250366211,0.29744285345077515,0.5047733187675476,0.6315911213556925,0.5761042833328247,77.18128204345703,0.805656373500824,0.5367147922515869,0.6899439096450806
S-bi-rcm,P25,0.0,a giraffe wearing sunglasses roller-skating down a boardwalk,rare,81.0,3.0075680860318244,2.1843431887682527,1.944533355277963,0.6465465296571368,6.187157177925109,-0.09783974908518248,0.004020484859756835,6.968769586086273,0.0,0.9480844736099243,0.9646965265274048,0.9698076248168945,0.014219469687668606,486.4555980886481,62.690738677978516,0.2700265049934387,0.5853738784790039,0.6409011483192444,0.5845168828964233,77.05354309082031,0.6657788753509521,0.5011975765228271,0.7267921566963196
S-bi-rcm,P15,7.0,"a cheetah sprinting at full speed across the savanna, dust flying behind it",fast,81.0,6.821450981497764,5.256673367321492,3.797612224519253,0.5567161118805418,12.381595563888549,-0.17833786238632388,0.005377028250950389,14.440348148345947,1.0,0.9484346508979797,0.9709774255752563,0.9470680952072144,0.024970943911466748,249.3310236574126,46.70595932006836,0.29424214363098145,0.779861569404602,0.7496240139007568,0.7035554647445679,64.88037109375,0.4486945867538452,0.451840341091156,0.5473579168319702
S-bi-rcm,P13,7.0,a bear climbing a tree,general,81.0,3.181470835953951,1.3089768474921584,2.5718019634485243,0.8083686092658369,6.0335370063781735,0.3580328747777776,0.001773751799191814,19.393841457366943,1.0,0.918552041053772,0.9549078941345215,0.9618496894836426,0.017148731055203825,349.34351097633015,54.633399963378906,0.2431526482105255,0.6469955444335938,0.7281180918216705,0.7108327150344849,72.38314819335938,0.596460223197937,0.40219780802726746,0.622705340385437
S-bi-rcm,P23,3.0,"an astronaut riding a horse on the moon, with the Earth visible in the sky",rare,81.0,1.7995993189513684,1.140216302126646,1.1819765500724315,0.6567994779869634,2.6864178538322445,-0.3073989219507081,0.006355158004589611,4.6048883438110355,0.0,0.9344496130943298,0.9802231192588806,0.9670506715774536,0.0168451078934595,1271.8579558886188,72.29476165771484,0.2887672185897827,0.5636155605316162,0.701450785001119,0.6335469484329224,75.70162200927734,0.8120207786560059,0.5785433053970337,0.72198486328125
S-bi-rcm,P27,7.0,five yellow rubber ducks floating down a small stream,count,81.0,0.2310069068800658,0.057953219441697,0.20175227597355844,0.8733565820251501,0.42331915497779843,-0.2008201929511586,9.127519126650441e-05,2.0104038625955583,0.0,0.978863537311554,0.9892472624778748,0.9858515858650208,0.011382952122949064,569.6284621399657,54.617210388183594,0.2615795135498047,0.7218509912490845,0.5763701399167379,0.5536903142929077,73.47608947753906,0.4078158140182495,0.47657400369644165,0.634496808052063
S-bi-rcm,P26,5.0,exactly four red apples rolling across a wooden table,count,81.0,5.9083279684185985,3.9698354832828047,3.2448937103152273,0.549206675467792,11.767953634262083,0.33217477462726813,0.010239355623343726,22.980950951576233,1.0,0.9422776103019714,0.9779375195503235,0.9658955335617065,0.01389391731354408,73.8182087023508,55.26382827758789,0.26298409700393677,0.5010480284690857,0.5843740304311117,0.551811695098877,71.77739715576172,0.6827316880226135,0.4365187883377075,0.6087336540222168
S-bi-rcm,P18,5.0,a flock of hundreds of starlings swirling in a murmuration at dusk,fast,81.0,3.8538551956415175,1.5580344937741757,3.1259750753641127,0.8111291435574075,5.741871929168701,0.22166769457168015,0.0028247905313037334,25.805873250961305,1.0,0.9432834982872009,0.9635645747184753,0.924156904220581,0.06060673645697534,478.6473457597394,29.695554733276367,0.2731513977050781,0.7069401741027832,0.7491094271341959,0.5703312158584595,62.67314910888672,0.3771973252296448,0.37311863899230957,0.5527827739715576
S-bi-rcm,P19,5.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,9.605503462255001,7.577476095408201,4.322613030672073,0.4500141609072025,20.1363450050354,0.19614024875638295,0.015495249494597374,21.05013840198517,1.0,0.9186676144599915,0.9406456351280212,0.9281319975852966,0.028682442335411906,177.9740550344753,81.24960327148438,0.2898370623588562,0.6644444465637207,0.5738237202167511,0.5472632646560669,62.99225616455078,0.4160732626914978,0.3288884162902832,0.48916196823120117
S-bi-rcm,P06,1.0,A person is reading book,general,81.0,3.748010749742389,3.0488519590348004,1.3651316672563554,0.3642282250983297,10.152499246597289,0.49419464302333543,0.005459315868210979,8.670739209651947,0.0,0.9676015973091125,0.9887487292289734,0.9679361581802368,0.011116413766285405,315.1757893487121,29.521608352661133,0.23527172207832336,0.7170605659484863,0.6869471073150635,0.6869471073150635,74.22863006591797,0.549286961555481,0.4816242456436157,0.6371584534645081
S-bi-rcm,P28,3.0,"two cats sitting side by side on a windowsill, one black and one white, watching birds outside",count,81.0,1.5887183733284473,0.5614153403788805,1.3344915580004453,0.8399794075681334,2.5636510372161863,-0.1587791773478241,0.001519003722933121,10.47639241218567,0.0,0.9779266715049744,0.9810099601745605,0.9789475798606873,0.012426146276993677,520.7108808205237,83.94485473632812,0.23169593513011932,0.7119919061660767,0.5953031778335571,0.5655443668365479,70.9283676147461,0.4566028118133545,0.4073721766471863,0.5918592214584351
S-bi-rcm,P11,2.0,A person is sweeping floor,general,81.0,5.451066651940346,1.0439742805436254,5.159034515358508,0.9464264332735098,14.157646894454954,0.6845445243302478,0.0029095681773071646,44.19395499229431,1.0,0.8848351836204529,0.9431738257408142,0.9525790810585022,0.022314869367983194,344.27934554598113,38.82384490966797,0.2385942041873932,0.7980170249938965,0.6799652576446533,0.6229296922683716,67.90310668945312,0.5335355997085571,0.43257585167884827,0.6020350456237793
S-bi-rcm,P12,4.0,a motorcycle turning a corner,general,81.0,5.683121927827597,3.7759533151984215,3.5340561416000127,0.6218510819632972,19.844160652160642,0.7450110845575495,0.0077389808429870754,15.409113216400147,1.0,0.8702131509780884,0.9297882318496704,0.9548802971839905,0.01789803901920095,707.7093979025597,37.63848876953125,0.22656157612800598,0.6499811410903931,0.7266828417778015,0.6938159465789795,68.80686950683594,0.47467970848083496,0.49814072251319885,0.6714128851890564
S-bi-rcm,P01,6.0,a person drinking coffee in a cafe,general,81.0,3.382861063629389,2.468192623369396,2.039680092036724,0.6029450960966471,7.111136341094969,0.11530952889198011,0.0034852834231060116,10.70444233417511,0.0,0.8749832510948181,0.9239398837089539,0.9675375819206238,0.010694801760837435,151.37342181863565,75.75131225585938,0.2587718963623047,0.4492933452129364,0.5882737338542938,0.5269854664802551,70.67234802246094,0.442335307598114,0.361001193523407,0.6013423204421997
S-bi-rcm,P19,2.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,3.034864180162549,1.2375235806393903,2.308427544683218,0.7606359451392755,6.762810397148131,0.4575896906735498,0.0020981265827401787,24.269109845161438,1.0,0.9037548899650574,0.9591904878616333,0.9445672035217285,0.028305084630846977,364.48274398274367,72.16094207763672,0.286407470703125,0.670891523361206,0.6025808751583099,0.5537055134773254,56.11368179321289,0.32655850052833557,0.2587033212184906,0.4345947504043579
S-bi-rcm,P13,1.0,a bear climbing a tree,general,81.0,3.306069588661194,2.473054695315659,1.4113401856273413,0.4268935425843006,8.94583668708801,0.5168309766454614,0.004705980015569366,11.638069117069245,1.0,0.9035051465034485,0.9656066298484802,0.9452407956123352,0.023312130512204023,534.8753332391974,51.04279708862305,0.2580563426017761,0.6559141874313354,0.7381748259067535,0.7335445880889893,63.42268371582031,0.5512475967407227,0.37924790382385254,0.5743502378463745
S-bi-rcm,P02,6.0,a bird soaring gracefully in the sky,general,81.0,3.1147124104201795,2.4881988781504334,1.3468048963695765,0.43240090464306646,8.949710559844968,0.5287132313607859,0.0032431675332190934,7.730514687299729,0.0,0.976819634437561,0.9796678423881531,0.9773241877555847,0.011158130381954835,286.94198337537557,105.2813720703125,0.24415341019630432,0.8265463709831238,0.847118616104126,0.847118616104126,72.5107421875,0.5714437961578369,0.5605373382568359,0.7089603543281555
S-bi-rcm,P03,3.0,a boat sailing smoothly on a calm lake,general,81.0,2.5364633411169053,1.5021612659096717,1.7730134680867196,0.6990098143094697,3.530270981788635,-0.45555607691468636,0.008485738531453535,6.336604166030884,0.0,0.943228542804718,0.9585062265396118,0.974343478679657,0.010053118003997951,545.9369577238957,39.04384994506836,0.24691592156887054,0.73689204454422,0.7983560562133789,0.7655594348907471,75.76166534423828,0.745952844619751,0.49207234382629395,0.707506537437439
S-bi-rcm,P01,0.0,a person drinking coffee in a cafe,general,81.0,1.3011506928130985,0.7243292243219912,0.8572896224446594,0.6588698513631364,3.184457099437713,0.31891115235913114,0.0009302494198436762,12.492022472620011,1.0,0.9800207018852234,0.9902420043945312,0.9803832173347473,0.011597227345919236,151.34572117637535,36.63465118408203,0.23131725192070007,0.48248615860939026,0.5587943494319916,0.5132024884223938,70.7553939819336,0.4391839802265167,0.4478529691696167,0.546758770942688
S-bi-rcm,P05,4.0,A person is playing guitar,general,81.0,2.916894910112023,1.9618565974757076,1.6372365482151507,0.5612941286452258,6.98470981121063,0.3118140355684199,0.003364713960672816,13.010843002796173,1.0,0.9851737022399902,0.9766063094139099,0.9599714279174805,0.01815980809624307,1117.9234015472437,59.362430572509766,0.22282861173152924,0.7584818601608276,0.6297620534896851,0.6297620534896851,74.41280364990234,0.6101781725883484,0.47951745986938477,0.6487282514572144
S-bi-rcm,P12,5.0,a motorcycle turning a corner,general,81.0,50.940132188796994,42.36628192961216,25.985000851750375,0.5101086162347358,129.2243049621582,0.3201923296607249,0.06452804364962503,121.1960235595703,1.0,0.8291260004043579,0.9251589775085449,0.9228474497795105,0.04539809082634747,322.9040259807426,43.33418273925781,0.22387933731079102,0.7447938919067383,0.7631374597549438,0.7244061231613159,63.99415588378906,0.20559291541576385,0.2980099320411682,0.4486556053161621
S-bi-rcm,P03,5.0,a boat sailing smoothly on a calm lake,general,81.0,6.6193921864032745,4.56123435087502,4.25419212281704,0.6426861198629908,10.926691722869872,-0.25725216752201474,0.01200520062520809,16.163595533370973,1.0,0.9207977652549744,0.9645337462425232,0.9595369100570679,0.018183613719884306,653.4830567869008,47.854248046875,0.2184162586927414,0.6787629127502441,0.7360366582870483,0.7066196203231812,76.02945709228516,0.6734262704849243,0.5367952585220337,0.7114875912666321
S-bi-rcm,P07,5.0,A tranquil tableau of a picturesque barn was painted a warm shade of red and nestled in a picturesque meadow,general,81.0,10.460282701253892,6.342051399871707,7.892242303490638,0.7544960087979815,15.687229824066161,-0.42379383373827473,0.01253337981106597,31.813255977630615,1.0,0.8827533721923828,0.9576032757759094,0.9639495611190796,0.016478813311550766,659.6541793851995,60.983638763427734,0.23904606699943542,0.6771138906478882,0.6883717179298401,0.6102174520492554,71.7387924194336,0.4722796678543091,0.4594249427318573,0.6433309316635132
S-bi-rcm,P27,5.0,five yellow rubber ducks floating down a small stream,count,81.0,3.2841542445123197,2.3525123855099084,1.696348987519741,0.5165252130983352,7.70844042301178,-0.06867444944858253,0.0036094540810154285,12.642839050292968,1.0,0.9739247560501099,0.9861651659011841,0.9664140343666077,0.018488970340695233,440.2847431646695,51.29423904418945,0.2584908604621887,0.7267493009567261,0.611831267674764,0.5931367874145508,71.62901306152344,0.4743998050689697,0.49307888746261597,0.668878436088562
S-bi-rcm,P27,1.0,five yellow rubber ducks floating down a small stream,count,81.0,1.3842160247266293,0.5527246459387243,1.3367524161934852,0.965710139605805,1.8970540165901184,0.2693439831249351,0.0015069992859935155,5.719374978542328,0.0,0.9737876057624817,0.9756363034248352,0.9719814658164978,0.019865524978376924,575.2292712690278,60.53898620605469,0.2447572648525238,0.7509265542030334,0.6264807383219401,0.604615330696106,70.50316619873047,0.6289082765579224,0.45734214782714844,0.6215823888778687
S-bi-rcm,P09,7.0,a cow chewing cud while resting in a tranquil barn,general,81.0,3.2116497248411178,1.4314466521143914,2.9701608952134846,0.9248081904549007,7.000319266319275,0.41487984011919443,0.0035350864459587684,21.5846777677536,1.0,0.941816508769989,0.9518953561782837,0.9547462463378906,0.018391885957680643,211.94863177966008,60.7108039855957,0.18812087178230286,0.4238891005516052,0.5634171962738037,0.40743136405944824,65.69039916992188,0.4029536247253418,0.2943299412727356,0.468192458152771
S-bi-rcm,P14,2.0,A tranquil tableau of a bunch of grapes,general,81.0,3.52933745845221,1.9906864105723798,3.459721481753513,0.9802747802404795,16.205168819427488,0.1645295159060577,0.008239958761794241,21.597973465919495,1.0,0.930920422077179,0.9553154110908508,0.970895528793335,0.014712932883412577,270.13238017337346,38.127471923828125,0.25358495116233826,0.7691061496734619,0.780624270439148,0.780624270439148,72.12905883789062,0.6070706248283386,0.5054606199264526,0.6641739010810852
S-bi-rcm,P03,1.0,a boat sailing smoothly on a calm lake,general,81.0,4.262343885004521,3.0158792451024055,3.181934620440006,0.7465220920142953,5.986173057556152,-0.59322849767776,0.011921283119590953,12.251654314994813,1.0,0.978564441204071,0.9873409271240234,0.9661941528320312,0.01826116091106087,1148.1018914351348,39.06069564819336,0.21413226425647736,0.6697787046432495,0.7464323043823242,0.7135869264602661,73.58526611328125,0.6351742148399353,0.4739958941936493,0.6983884572982788
S-bi-rcm,P03,7.0,a boat sailing smoothly on a calm lake,general,81.0,1.4569944225251674,1.0939972579479218,0.8595006011426449,0.5899130414926189,2.551446747779846,-0.43497757322532427,0.002468657147619524,3.7289370715618135,0.0,0.9674999117851257,0.9840779304504395,0.9770406484603882,0.012146842794027179,1190.9337296810866,24.932781219482422,0.19226914644241333,0.6934535503387451,0.7114112973213196,0.7073286771774292,75.18348693847656,0.6424436569213867,0.583565890789032,0.7586269378662109
S-bi-rcm,P10,4.0,an airplane taking off,general,81.0,4.194481138139963,3.371880184113979,2.1067392330616714,0.5022644425888297,10.955978775024404,0.7373594395281114,0.0047586733897333035,9.440998828411102,0.0,0.9775161743164062,0.9582151770591736,0.9498263001441956,0.01887852008221671,652.6512396553289,68.15336608886719,0.21939346194267273,0.6766108274459839,0.7391254007816315,0.6805611252784729,72.89411926269531,0.5580266118049622,0.45857128500938416,0.6608367562294006
S-bi-rcm,P24,3.0,a panda playing a violin on a stage under spotlights,rare,81.0,2.575932335853577,1.3981304220855235,1.868631712347269,0.7254192825328175,4.862958216667175,0.3134581533430074,0.008005581315956078,18.1663370013237,1.0,0.9479215741157532,0.97705078125,0.9580826163291931,0.024837106419727206,837.7117413661314,80.9048080444336,0.29920992255210876,0.6986181139945984,0.6980206569035848,0.5622782707214355,74.27731323242188,0.6825116872787476,0.46048420667648315,0.6629289388656616
S-bi-rcm,P02,2.0,a bird soaring gracefully in the sky,general,81.0,4.903187678940594,1.8977086403407157,4.503964966256172,0.9185787578603479,16.25186824798584,0.23071151326512462,0.0049951607049933955,43.79658422470093,1.0,0.829552948474884,0.9366911053657532,0.9558481574058533,0.027694579522358254,181.67904203159668,33.575008392333984,0.22994479537010193,0.7933586835861206,0.8155741691589355,0.8155741691589355,68.46884155273438,0.5994893312454224,0.376382052898407,0.5242211818695068
S-bi-rcm,P10,0.0,an airplane taking off,general,81.0,3.456367479264736,3.006742337346077,1.4109798952937127,0.40822612049565576,5.288987946510315,-0.5638115895225376,0.0022583979909541084,5.825471889972687,0.0,0.9754105806350708,0.972629964351654,0.960233747959137,0.0179329838254489,553.6406129046472,59.918983459472656,0.22357851266860962,0.7466901540756226,0.789048433303833,0.7839721441268921,70.8099365234375,0.5671812295913696,0.46768972277641296,0.6611288189888
S-bi-rcm,P20,2.0,a chef tossing vegetables in a flaming wok while a second cook plates dishes beside him,multi,81.0,2.443906229734421,1.2939768598414958,1.7042459946125745,0.6973447984757485,6.261517143249511,0.4484014827282892,0.0019240583790633536,13.687254047393798,1.0,0.9586845636367798,0.9803236126899719,0.9600422978401184,0.02037434948142618,1323.3356992385345,81.42037963867188,0.2987250089645386,0.8074771165847778,0.722252349058787,0.6206281185150146,73.64671325683594,0.637035608291626,0.5297695994377136,0.7242662906646729
S-bi-rcm,P16,3.0,a surfer riding a large barreling wave and getting wiped out by the whitewater,fast,81.0,3.2751412257552146,2.2123464211821555,2.196103472262621,0.6705368258492107,4.6570289611816404,-0.21385097244527562,0.010536118017625995,9.506988227367401,0.0,0.8903614282608032,0.9724512100219727,0.9656235575675964,0.017461497883778064,509.59685640543137,74.29147338867188,0.2473902553319931,0.591218888759613,0.6191310385862986,0.31293627619743347,69.95629119873047,0.5198385715484619,0.3976372480392456,0.5831106901168823
S-bi-rcm,P28,1.0,"two cats sitting side by side on a windowsill, one black and one white, watching birds outside",count,81.0,2.84094168767333,2.038249622751027,1.3674524039030076,0.4813375538465794,5.935393881797791,0.5755273594377243,0.002838573889857798,10.571341824531554,0.0,0.9719820022583008,0.970166802406311,0.95904141664505,0.01717006549006328,516.7460745928838,59.03696060180664,0.3022603988647461,0.7321794033050537,0.5863034526507059,0.5608486533164978,67.80442810058594,0.47923052310943604,0.4076283574104309,0.5498428344726562
S-bi-rcm,P00,0.0,a horse taking a peaceful walk,general,81.0,2.167492849379778,2.0144601240754128,0.7109830170869827,0.3280207772171665,3.8978907942771905,0.017151702906458954,0.0010136807728486018,5.667441701889038,0.0,0.9727392196655273,0.9847790002822876,0.9690976142883301,0.014665117696858942,389.7219794311988,44.59642028808594,0.2454736977815628,0.5591747760772705,0.7250888347625732,0.6604589223861694,74.3669204711914,0.36774149537086487,0.39577794075012207,0.6367072463035583
S-bi-rcm,P04,3.0,a dog running happily,general,81.0,2.8203472763299944,1.7750803556293249,2.169995555281639,0.7694069464730671,4.256318163871764,-0.4157857508923377,0.011568048925255425,8.51993283033371,0.0,0.9660399556159973,0.9812163710594177,0.9667303562164307,0.01421724798856303,96.68071225909142,55.4425048828125,0.26503196358680725,0.5505729913711548,0.682851254940033,0.6431044340133667,56.6693115234375,0.3695254921913147,0.3234167695045471,0.46767303347587585
S-bi-rcm,P25,1.0,a giraffe wearing sunglasses roller-skating down a boardwalk,rare,81.0,4.078528648614883,2.931661944836378,2.6416723296046256,0.6477021272854467,5.638818597793579,-0.3103624061076494,0.011133398411038798,11.137807130813599,0.0,0.9659468531608582,0.9715399146080017,0.9634689092636108,0.01724916760576889,478.9136992931536,54.24985122680664,0.30369508266448975,0.5976202487945557,0.610370914141337,0.5794292688369751,69.72309112548828,0.6650503873825073,0.48221221566200256,0.6686620712280273
S-bi-rcm,P20,7.0,a chef tossing vegetables in a flaming wok while a second cook plates dishes beside him,multi,81.0,3.4820395737886427,1.154857668466866,3.0911992199718954,0.8877550833959722,7.223221635818478,0.47869524718488393,0.0023163928259236854,32.62951745986938,1.0,0.9714770317077637,0.9830889105796814,0.9556532502174377,0.028476011019665747,597.7069370201884,68.95893096923828,0.26730477809906006,0.774902880191803,0.6510641177495321,0.5628838539123535,67.68728637695312,0.611457347869873,0.46268197894096375,0.6551944613456726
S-bi-rcm,P28,6.0,"two cats sitting side by side on a windowsill, one black and one white, watching birds outside",count,81.0,2.1458186969161033,1.577309402450919,1.2136156538501381,0.5655720541638721,4.42984561920166,0.2584486694852235,0.001932228124314861,7.6875410914421085,0.0,0.9604005217552185,0.969586968421936,0.9668832421302795,0.013749248569365592,459.4067946812639,65.5499496459961,0.2803485095500946,0.7423624992370605,0.6335020065307617,0.626045823097229,69.94451904296875,0.5408286452293396,0.4507008194923401,0.5743706226348877
S-bi-rcm,P02,7.0,a bird soaring gracefully in the sky,general,81.0,1.8671977549791337,0.44361605774611235,1.6273067392408849,0.8715230421514878,3.5512417078018177,0.09078955390207073,0.0009461353085498559,26.95622625350952,1.0,0.910426914691925,0.9710100293159485,0.9632561206817627,0.024534259852953256,181.4564156278482,16.613908767700195,0.2338314950466156,0.7789255380630493,0.8090127110481262,0.8090127110481262,64.27656555175781,0.6436189413070679,0.42757177352905273,0.6184152364730835
S-bi-rcm,P15,1.0,"a cheetah sprinting at full speed across the savanna, dust flying behind it",fast,81.0,3.563671778142452,2.61282709389925,2.2895159795880318,0.6424596538802957,5.6861258983612055,-0.3896111083672667,0.010021400803816504,9.005829799175263,0.0,0.9627026915550232,0.9757348895072937,0.9594651460647583,0.01899768627481535,798.8587680295731,36.66706848144531,0.32123851776123047,0.7995008826255798,0.7900355855623881,0.7478070855140686,72.1488037109375,0.5875040292739868,0.5134435296058655,0.6893630027770996
S-bi-rcm,P26,0.0,exactly four red apples rolling across a wooden table,count,81.0,2.154093987494707,1.8979915387928485,1.0710523679852486,0.49721687028802874,3.481843149662018,0.03750379556114245,0.007220154643437127,6.0885493636131285,0.0,0.9670179486274719,0.9838493466377258,0.9833900332450867,0.006879539584042504,106.02043445456681,58.509315490722656,0.29002586007118225,0.5204207897186279,0.5931704441706339,0.5206354856491089,68.6658935546875,0.6199483275413513,0.44961637258529663,0.5916259288787842
S-bi-rcm,P14,7.0,A tranquil tableau of a bunch of grapes,general,81.0,0.6280807036906481,0.5920895874500275,0.13299793193582446,0.21175259708143088,1.0986769676208497,0.32612416774338093,0.0008152455415256554,1.45725174844265,0.0,0.9914135336875916,0.9962650537490845,0.9888709783554077,0.006136334440088831,323.2456842070124,80.91825866699219,0.27570703625679016,0.8099119663238525,0.761325478553772,0.761325478553772,74.46641540527344,0.6918479204177856,0.5476611852645874,0.7292237281799316
S-bi-rcm,P05,0.0,A person is playing guitar,general,81.0,2.8813036367297173,1.242993938177824,2.2886786572635174,0.7943202631503655,6.17028622627258,0.25330140647386423,0.002513696004280064,29.650070977210998,1.0,0.9922575354576111,0.9909963607788086,0.9557470679283142,0.02107414819765836,719.6649986375566,48.629146575927734,0.21685606241226196,0.6907063722610474,0.621139645576477,0.621139645576477,72.96321105957031,0.4598333239555359,0.4443477690219879,0.5824990272521973
S-bi-rcm,P02,3.0,a bird soaring gracefully in the sky,general,81.0,2.8313338994979858,1.7041302137076855,1.9584410294890404,0.6917023591367749,3.8243549942970274,-0.579354956140039,0.007790458522504195,7.542460930347443,0.0,0.8939973711967468,0.9309725165367126,0.9756032824516296,0.010947440180461853,505.70347431905526,31.50128746032715,0.21813061833381653,0.732306718826294,0.856109619140625,0.856109619140625,72.72903442382812,0.6330960988998413,0.49351251125335693,0.6874462366104126
S-bi-rcm,P29,4.0,a full glass of water tipping over on a table and spilling across the surface,physics,81.0,3.6562740236520765,2.541537122614682,2.279474768601358,0.6234418236745497,12.48548760414123,0.6626341800771871,0.00728293369156745,20.267181062698363,1.0,0.9005274176597595,0.9260156750679016,0.9572488069534302,0.024014352023368702,514.8870316770232,50.149658203125,0.29541856050491333,0.5613257884979248,0.6473729014396667,0.47869354486465454,72.37848663330078,0.5377665758132935,0.49826401472091675,0.6920464634895325
S-bi-rcm,P25,5.0,a giraffe wearing sunglasses roller-skating down a boardwalk,rare,81.0,21.192778845131397,15.099308587424456,14.849990567937493,0.7007098963163613,62.11982192993157,0.4401019666968371,0.028243369946358142,103.60100440979004,1.0,0.7913863062858582,0.9334979057312012,0.937711775302887,0.04633808711078018,307.369532983808,38.69522476196289,0.31891417503356934,0.6798360347747803,0.6870315869649252,0.6763718128204346,68.87028503417969,0.5130113363265991,0.41241610050201416,0.6568353772163391
S-bi-rcm,P17,6.0,"a red race car drifting around a tight corner on a wet track, tires smoking",fast,81.0,9.084962493181228,7.624387681297958,3.5541015334427355,0.39120702423408604,36.07433090209961,0.6785656077289035,0.006439838787719055,21.667790579795838,1.0,0.9316572546958923,0.9642459750175476,0.9594711065292358,0.016434673953335734,536.6948120957597,66.98273468017578,0.2430010437965393,0.8357731103897095,0.8061253229777018,0.7606635093688965,73.46647644042969,0.3534248471260071,0.42009398341178894,0.60633385181427
S-bi-rcm,P29,5.0,a full glass of water tipping over on a table and spilling across the surface,physics,81.0,15.270917058549822,11.593748748349025,7.546848385408521,0.49419742522835564,61.959771156311035,0.7050092176846914,0.018463014887674944,65.73463513851166,1.0,0.7416882514953613,0.9212851524353027,0.9264948964118958,0.05209514061571099,357.1195859531388,44.615352630615234,0.26573342084884644,0.4945572018623352,0.5760272045930227,0.3811374008655548,52.760719299316406,0.3609379529953003,0.2997289001941681,0.4567415416240692
S-bi-rcm,P11,3.0,A person is sweeping floor,general,81.0,2.864159172028303,1.4378051876556128,2.1062568947672844,0.7353837663609795,4.303657889366147,0.2503370063803904,0.007296506905277056,26.93989531993866,1.0,0.9030546545982361,0.9363582730293274,0.9641750454902649,0.018864299834240227,547.0339775354644,60.4542236328125,0.2046654224395752,0.8288069367408752,0.6473552882671356,0.4993138909339905,73.837646484375,0.3929516077041626,0.4745939075946808,0.6834486722946167
S-bi-rcm,P16,7.0,a surfer riding a large barreling wave and getting wiped out by the whitewater,fast,81.0,3.9494887590408325,2.0177056014537813,3.115533250570297,0.7888444940105203,5.785128855705261,-0.529639009612099,0.002867899682314601,12.710999155044556,1.0,0.8581308722496033,0.9782266020774841,0.9578943252563477,0.024706236366182566,513.5993367946401,52.447242736816406,0.21909508109092712,0.5531994104385376,0.6302465200424194,0.3312376141548157,69.06005859375,0.5264582633972168,0.39400288462638855,0.5563573837280273
S-bi-rcm,P00,5.0,a horse taking a peaceful walk,general,81.0,16.003322970867156,13.528487032651901,8.504367589950562,0.5314125743771807,27.94709243774414,0.3233341204497923,0.014491641643689945,30.724689149856566,1.0,0.9429435729980469,0.9669697880744934,0.9503944516181946,0.034172757994383574,222.18341648776044,60.65139389038086,0.2525719404220581,0.5958120822906494,0.7581754922866821,0.7157160043716431,58.7320556640625,0.30473005771636963,0.3110884130001068,0.47286006808280945
S-bi-rcm,P05,6.0,A person is playing guitar,general,81.0,2.6024359919130804,1.5736284390091897,1.6555372498929501,0.6361488308986671,4.870918798446655,-0.12914057019605665,0.003738064227582072,18.18937568664551,1.0,0.9822301864624023,0.9815542101860046,0.952008843421936,0.02445588322589174,826.4422266622192,81.38152313232422,0.21044154465198517,0.6999605298042297,0.5836324691772461,0.5836324691772461,73.92849731445312,0.5545618534088135,0.43757644295692444,0.5921275615692139
S-bi-rcm,P09,1.0,a cow chewing cud while resting in a tranquil barn,general,81.0,4.029394784569741,1.3535301888361573,3.452006830275059,0.8567058226184312,6.5274958372116085,-0.1018408530559395,0.0015443631115886092,13.722262525558472,1.0,0.9666547775268555,0.9835146069526672,0.967363178730011,0.012608052405994385,314.9446540451032,52.16766357421875,0.2154446840286255,0.5465438961982727,0.5891081988811493,0.43177491426467896,74.84782409667969,0.5922713279724121,0.44305309653282166,0.6506360769271851
S-bi-rcm,P08,7.0,"In a still frame, a stop sign",general,81.0,0.3160956874489784,0.2612879811320454,0.11168546448461711,0.353326905719771,0.632781958580017,0.13346052098629058,0.00020718789778584323,0.5515129588544369,0.0,0.993389904499054,0.9838091731071472,0.9938919544219971,0.004621238959953189,310.5363663855877,36.52548599243164,0.18137207627296448,0.5884970426559448,0.5988278388977051,0.5988278388977051,75.47029113769531,0.5919243693351746,0.5497156381607056,0.622981071472168
S-bi-rcm,P19,3.0,two dogs playing tug-of-war with a rope toy in a backyard,multi,81.0,2.1851757556200027,1.2251345857977867,1.688557033985853,0.7727324710200648,3.2460002303123474,-0.34285650012680147,0.0048498558731807865,9.108442485332489,0.0,0.948355495929718,0.9626711010932922,0.9574874639511108,0.017849935172125696,388.6038967329693,72.07720184326172,0.2939645051956177,0.6928436756134033,0.5874318480491638,0.5785305500030518,67.1584701538086,0.4706116318702698,0.377072811126709,0.5870163440704346
